 ; ;Classe 0;Classe 1;Classe 2;All Class;;
12;0.3501199040767386;[ 0.36805556  0.34108527  0.34027778];[ 0.38129496  0.31654676  0.35251799];[ 0.3745583   0.32835821  0.34628975];[   0.3498062     0.3501199     0.34973542  139.        ];-0.034003157904248994;7.078.199.982.643.120
13;0.33573141486810554;[ 0.34228188  0.29861111  0.37096774];[ 0.36690647  0.30935252  0.33093525];[ 0.35416667  0.30388693  0.34980989];[   0.33728691    0.33573141    0.33595449  139.        ];-0.038054829262439221;7.232.299.995.422.360
14;0.30455635491606714;[ 0.31788079  0.27272727  0.32520325];[ 0.34532374  0.28057554  0.28776978];[ 0.33103448  0.27659574  0.30534351];[   0.30527044    0.30455635    0.30432458  139.        ];-0.035736377937623735;7.152.099.990.844.720
15;0.3764988009592326;[ 0.38461538  0.37931034  0.36708861];[ 0.39568345  0.31654676  0.41726619];[ 0.39007092  0.34509804  0.39057239];[   0.37700478    0.3764988     0.37524712  139.        ];-0.039676506760067856;729.210.000.038.147
16;0.32374100719424459;[ 0.32374101  0.29299363  0.36363636];[ 0.32374101  0.33093525  0.31654676];[ 0.32374101  0.31081081  0.33846154];[   0.32679033    0.32374101    0.32433779  139.        ];-0.034256175949928941;7.189.300.012.588.500
17;0.30695443645083931;[ 0.24087591  0.34722222  0.33088235];[ 0.23741007  0.35971223  0.32374101];[ 0.23913043  0.35335689  0.32727273];[   0.30632683    0.30695444    0.30658668  139.        ];-0.051006696961067112;7.096.399.998.664.850
18;0.34532374100719426;[ 0.40145985  0.32575758  0.31081081];[ 0.39568345  0.30935252  0.33093525];[ 0.39855072  0.31734317  0.32055749];[   0.34600941    0.34532374    0.3454838   139.        ];-0.047465417690312782;7.204.200.005.531.310
19;0.34772182254196643;[ 0.35761589  0.36090226  0.32330827];[ 0.38848921  0.34532374  0.30935252];[ 0.37241379  0.35294118  0.31617647];[   0.34727547    0.34772182    0.34717715  139.        ];-0.035649143262861983;7.169.900.012.016.290
20;0.32613908872901681;[ 0.28187919  0.36029412  0.34090909];[ 0.30215827  0.35251799  0.32374101];[ 0.29166667  0.35636364  0.33210332];[   0.32769413    0.32613909    0.32671121  139.        ];-0.044466265033511733;7.111.899.995.803.830
21;0.32374100719424459;[ 0.34677419  0.31654676  0.31168831];[ 0.30935252  0.31654676  0.34532374];[ 0.3269962   0.31654676  0.32764505];[   0.32500309    0.32374101    0.32372934  139.        ];-0.025493307296085503;7.226.699.995.994.560
22;0.34772182254196643;[ 0.33333333  0.34931507  0.36090226];[ 0.33093525  0.36690647  0.34532374];[ 0.33212996  0.35789474  0.35294118];[   0.34785022    0.34772182    0.34765529  139.        ];-0.022988366835032234;7.223.599.982.261.650
23;0.30455635491606714;[ 0.30496454  0.32824427  0.28275862];[ 0.30935252  0.30935252  0.29496403];[ 0.30714286  0.31851852  0.28873239];[   0.30532248    0.30455635    0.30479792  139.        ];-0.032218990615564699;7.151.500.010.490.410
24;0.34772182254196643;[ 0.3630137   0.32394366  0.35658915];[ 0.38129496  0.33093525  0.33093525];[ 0.37192982  0.32740214  0.34328358];[   0.34784884    0.34772182    0.34753851  139.        ];-0.036748864965732347;7.131.900.000.572.200
25;0.34772182254196643;[ 0.35810811  0.34615385  0.3381295 ];[ 0.38129496  0.32374101  0.3381295 ];[ 0.36933798  0.33457249  0.3381295 ];[   0.34746382    0.34772182    0.34734666  139.        ];-0.024355860747352697;7.130.599.999.427.790
 ;Accuracy;Precison;Recall;F-Score;;;
Media Final:;0.33534772182254202;0.33588113484574772;0.33534772182254186;0.33527040740583336;;;
